Vial ID,Storage container ID,Well coordinate,# of individuals,Recorded by,Original processing date,Identification,...8,...9,...10,...11,Fulcrum - Sorting App,...13,...14,Pinning,...16,...17,Fulcrum - Pinning App,...19,...20,local,range,Elevation,lat,long,trap...26,date,manager,trap...29
SRER_002.S.20220726.CARSP14.01,D14.2022.CARSP14.SRER.06,E4,5,Kmatthiesen,NA,Discoderus robustus,20221123,E.Martin,"Arentt and Thomas, 2001",NA,20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_003.W.20220726.CARSP14.01,D14.2022.CARSP14.SRER.07,A1,1,Kmatthiesen,NA,Bembidion poculare,20221201,R. Leal,"Lindroth, 1969",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_004.W.20220726.CARSP14.01,D14.2022.CARSP14.SRER.07,A2,2,Kmatthiesen,NA,Apristus tuckeri,20221101,R. Leal,"Casey, 1914",NA,20221214,E.Martin,res not in fulcrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_007.E.20220726.CARSP14.01,D14.2022.CARSP14.SRER.07,A3,5,Kmatthiesen,NA,Selenophorus sp.,20221101,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_007.W.20220726.CARSP14.01,D14.2022.CARSP14.SRER.07,A4,2,Kmatthiesen,NA,Discoderus robustus,20221101,R. Leal,"Arnett and Thomas, 2001",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_001.W.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,A5,1,Kmatthiesen,NA,Discoderus robustus,20221101,R. Leal,"Arnett and Thomas, 2001",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.E.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,B1,4,Kmatthiesen,NA,Discoderus robustus,20221101,R. Leal,"Arnett and Thomas, 2001",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.S.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,B2,2,Kmatthiesen,NA,Discoderus robustus,20221101,R. Leal,"Arnett and Thomas, 2001",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.W.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,B3,5,Kmatthiesen,ASU,Discoderus sp.,20221101,R. Leal,"Arnett and Thomas, 2001",2 ind. bit smaller & pronotum differs slightly,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_003.S.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,B4,1,Kmatthiesen,NA,Selenophorus sp.,20221101,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_004.S.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,B5,1,Kmatthiesen,NA,Selenophorus sp.,20221101,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_004.W.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,C1,1,Kmatthiesen,ASU,Discoderus sp.,20221101,R. Leal,"Arnett and Thomas, 2001",Front tibias don't have spines on outer margin,20221215,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_005.E.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,C2,1,Kmatthiesen,NA,Selenophorus sp.,20221101,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.E.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,C3,1,Kmatthiesen,NA,Selenophorus sp.,20221101,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.S.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,C4,2,Kmatthiesen,NA,Selenophorus sp.,20221101,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_007.E.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,D1,1,E.Martin,NA,Discoderus robustus,20221205,E.Martin,"Arnett and Thomas, 2001",NA,20221215,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_005.E.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,D2,1,Kmatthiesen,NA,Discoderus robustus,20221205,R. Leal,"Arnett and Thomas, 2001",NA,20221215,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.E.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,D3,1,Kmatthiesen,NA,Discoderus robustus,20221205,R. Leal,"Arnett and Thomas, 2001",NA,20221215,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.S.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,D4,1,Kmatthiesen,NA,Discoderus robustus,20221129,R. Leal,"Arnett and Thomas, 2001",NA,20221215,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.W.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,D5,3,Kmatthiesen,NA,Selenophorus sp.,20221205,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.E.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,E1,1,Kmatthiesen,NA,Discoderus robustus,20221205,R. Leal,"Arnett and Thomas, 2001",NA,20221215,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.W.20220809.CARSP14.01,D14.2022.CARSP14.SRER.07,E3,9,Kmatthiesen,ASU,Selenophorus sp.,20221205,R. Leal,"Arnett and Thomas, 2001","2 ind. extra light in color, super blond. at least 2 different sp.?",NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.W.20220809.CARSP14.03,D14.2022.CARSP14.SRER.07,E4,1,E.Martin,NA,NA,NA,NA,NA,For Rita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.W.20220809.CARSP14.04,D14.2022.CARSP14.SRER.07,E5,1,E.Martin,NA,NA,NA,NA,NA,Super cool beet! Long-necked,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colliuris pensylvanica [Det. E. Martin 20221207],NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.E.20220503.CARSP14.03,D14.2022.CARSP14.SRER.08,A1,1,E.Martin,NA,Amara sp. (apachensis),20221020,E.Martin,"Arentt and Thomas, 2001",NA,20221129,E.Martin,Want sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.W.20220503.CARSP14.03,D14.2022.CARSP14.SRER.08,A2,1,E.Martin,ASU,Discoderus robustus,20221115,E.Martin,"Arentt and Thomas, 2001",[Det. D robustus 11/23]Weird looking possible Disco. Possibly a diff species or another genus altogether. Feel good about Harpalini. Led to Disco. 3 times.,20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.W.20220712.CARSP14.01,D14.2022.CARSP14.SRER.08,A3,1,E.Martin,NA,Tetragonoderus pallidus,20221214,E.Martin,"Lindroth, 1969",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.E.20220503.CARSP14.02,D14.2022.CARSP14.SRER.08,A4,7,E.Martin,NA,Amara sp.,20221115,E.Martin,"Arentt and Thomas, 2001","Leaning towards Bradytus, but one or more could be Curtonotus",20221129,E.Martin,Want sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.S.20220503.CARSP14.02,D14.2022.CARSP14.SRER.08,A5,2,E.Martin,NA,Amara sp.,20221115,E.Martin,"Arentt and Thomas, 2001",NA,20221129,E.Martin,Want sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_004.W.20220712.CARSP14.02,D14.2022.CARSP14.SRER.08,B1,1,E.Martin,NA,Bembidion poculare,20221214,E.Martin,"Lindroth, 1969",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.E.20220712.CARSP14.04,D14.2022.CARSP14.SRER.08,B2,1,E.Martin,NA,Harpalus sp.,20221206,E.Martin,"Ball, 1972",Hope to get to sp.,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,HARP,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.E.20220517.CARSP14.03,D14.2022.CARSP14.SRER.08,B3,1,E.Martin,ASU,Selenophorus sp.,NA,NA,NA,"[Det. Selenophorus 20221117] Selenophorus or Disco. Small size, 5 spines on front tibia, squared pronotum, but single eyelash and not fully Selenophorus-matching pronotum.",NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.E.20220719.CARSP14.01,D14.2022.CARSP14.SRER.08,B4,1,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.W.20220517.CARSP14.02,D14.2022.CARSP14.SRER.08,B5,1,E.Martin,ASU,Likely Discoderus robustus,20221123,E.Martin,"Arentt and Thomas, 2001","Matches Disco, but no spines on front tibia--Prob an anomaly",20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_005.E.20220726.CARSP14.01,D14.2022.CARSP14.SRER.08,C1,1,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.S.20220726.CARSP14.02,D14.2022.CARSP14.SRER.08,C2,1,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_005.W.20220726.CARSP14.01,D14.2022.CARSP14.SRER.08,C3,1,E.Martin,NA,Discoderus robustus,20221206,E.Martin,"Arentt and Thomas, 2001",NA,20221206,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.W.20220531.CARSP14.02,D14.2022.CARSP14.SRER.08,C4,1,E.Martin,NA,Tetragonoderus intersectus,20221115,E.Martin,"Lindroth, 1969",NA,20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_008.E.20220614.CARSP14.02,D14.2022.CARSP14.SRER.08,D1,1,E.Martin,NA,Chlaenius pimalicus,20221115,E.Martin,"Arentt and Thomas, 2001",NA,20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.W.20220614.CARSP14.02,D14.2022.CARSP14.SRER.08,D2,1,E.Martin,NA,Apristus tuckeri,20221115,E.Martin,"Casey, 1914",NA,20221129,E.Martin,res not in fulcrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_003.W.20220712.CARSP14.02,D14.2022.CARSP14.SRER.08,D3,1,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_004.W.20220614.CARSP14.02,D14.2022.CARSP14.SRER.08,D4,1,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.W.20220614.CARSP14.03,D14.2022.CARSP14.SRER.08,D5,1,E.Martin,NA,Apristus tuckeri,20221116,E.Martin,"Casey, 1914",NA,20221129,E.Martin,res not in fulcrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.S.20220726.CARSP14.01,D14.2022.CARSP14.SRER.08,E1,1,E.Martin,NA,Harpalus sp.,20221206,E.Martin,"Ball, 1972",Want to get to sp.,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_008.E.20220517.CARSP14.02,D14.2022.CARSP14.SRER.08,E2,1,E.Martin,ASU,NA,NA,NA,NA,"In Disco tube, but 5 spines on front tibia and female without deflexed plate on ventrite 6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.E.20220712.CARSP14.02,D14.2022.CARSP14.SRER.08,E3,1,E.Martin,ASU,Agonoleptus conjunctus,20221123,E.Martin,"Arnett and Thomas, 2001","Tiny, tiny beetle. Organge, cordate pronotum.",20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.E.20220712.CARSP14.03,D14.2022.CARSP14.SRER.08,E4,1,E.Martin,NA,Discoderus robustus,20221122,E.Martin,"Arentt and Thomas, 2001",NA,20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_007.E.20220712.CARSP14.03,D14.2022.CARSP14.SRER.08,E5,1,E.Martin,NA,Bembidion poculare,20221123,E.Martin,"Lindroth, 1969",NA,20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_007.E.20220712.CARSP14.03,D14.2022.CARSP14.SRER.09,A1,1,E.Martin,NA,Tetragonoderus pallidus,20221123,E.Martin,"Lindroth, 1969",NA,20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_008.E.20220712.CARSP14.03,D14.2022.CARSP14.SRER.09,A2,1,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.E.20220712.CARSP14.02,D14.2022.CARSP14.SRER.09,A3,1,E.Martin,NA,Apristus tuckeri,20221123,E.Martin,"Casey, 1914",NA,20221129,E.Martin,res not in fulcrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.E.20220726.CARSP14.02,D14.2022.CARSP14.SRER.09,A4,1,E.Martin,NA,Apristus tuckeri,20221123,E.Martin,"Casey, 1914",NA,20221129,E.Martin,res not in fulcrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.E.20220726.CARSP14.03,D14.2022.CARSP14.SRER.09,A5,2,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.W.20220628.CARSP14.03,D14.2022.CARSP14.SRER.09,B1,1,R. Leal,ASU,Discoderus robustus,20221123,R. Leal,"Arnett and Thomas, 2001",Found in vial with 21 Selenophorus!,NA,NA,Wait for sp. ID before putting in tube with other Discos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_007.E.20220712.CARSP14.04,D14.2022.CARSP14.SRER.09,B2,8,R. Leal,NA,Discoderus robustus,20221129,R. Leal,"Arnett and Thomas, 2001",NA,20221129,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.W.20220809.CARSP14.02,D14.2022.CARSP14.SRER.09,B3,4,R. Leal,ASU,Selenophorus sp.,20221129,R. Leal,"Arnett and Thomas, 2001",Tiny Seleno maybe diff sp. than other three.,NA,NA,Wait for sp. ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.W.20220809.CARSP14.03,D14.2022.CARSP14.SRER.09,B4,2,R. Leal,NA,Harpalus sp.,20221129,R. Leal,"Ball, 1972",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.S.20220809.CARSP14.02,D14.2022.CARSP14.SRER.09,B5,9,R. Leal,NA,Apristus tuckeri,20221130,R. Leal,"Casey, 1914",1 ind. without trochs and 1 broken ind. loose abdomen,20221214,E.Martin,res not in fulcrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.S.20220809.CARSP14.03,D14.2022.CARSP14.SRER.09,C1,4,R. Leal,NA,Selenophorus sp.,20221130,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_007.E.20220712.CARSP14.04,D14.2022.CARSP14.SRER.09,C2,2,E.Martin,ASU,Selenophorus sp.,NA,NA,NA,2 without fovate puncture in elytra. Likely other Seleno. sp. than in other tube,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.W.20220628.CARSP14.04,D14.2022.CARSP14.SRER.09,C3,1,E.Martin,NA,Selenophorus concinnus cf sp.,20221130,E.Martin,"Messer and Raber, 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_007.E.20220726.CARSP14.02,D14.2022.CARSP14.SRER.09,C4,1,R. Leal,NA,Apristus tuckeri,20221201,R. Leal,"Casey, 1914",NA,20221214,E.Martin,res not in fulcrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_001.W.20220809.CARSP14.02,D14.2022.CARSP14.SRER.09,C5,2,R. Leal,NA,Selenophorus sp.,20221201,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.E.20220809.CARSP14.02,D14.2022.CARSP14.SRER.09,D1,1,R. Leal,NA,Harpalus sp.,20221201,R. Leal,"Ball, 1972",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.E.20220809.CARSP14.03,D14.2022.CARSP14.SRER.09,D2,1,R. Leal,NA,Selenophorus sp.,20221201,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002.S.20220809.CARSP14.02,D14.2022.CARSP14.SRER.09,D3,1,R. Leal,NA,Selenophorus sp.,20221201,R. Leal,"Arnett and Thomas, 2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.S.20220809.CARSP14.02,D14.2022.CARSP14.SRER.09,D4,1,R. Leal,NA,Discoderus robustus,20221201,R. Leal,"Arnett and Thomas, 2001",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.S.20220809.CARSP14.03,D14.2022.CARSP14.SRER.09,D5,1,R. Leal,NA,Harpalus sp.,20221201,R. Leal,"Ball, 1972",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.S.20220809.CARSP14.04,D14.2022.CARSP14.SRER.09,E1,1,R. Leal,NA,Tetragonoderus intersectus,20221201,R. Leal,"Lindroth, 1969",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.W.20220809.CARSP14.02,D14.2022.CARSP14.SRER.09,E2,2,R. Leal,NA,Discoderus robustus,20221205,R. Leal,"Arnett and Thomas, 2001",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.W.20220809.CARSP14.02,D14.2022.CARSP14.SRER.09,E3,1,R. Leal,NA,Discoderus robustus,20221205,R. Leal,"Arnett and Thomas, 2001",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.W.20220726.CARSP14.01,D14.2022.CARSP14.SRER.09,E4,3,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_006.W.20220726.CARSP14.02,D14.2022.CARSP14.SRER.09,E5,1,E.Martin,NA,Harpalus sp.,20221206,E.Martin,"Ball, 1972",Want to get to sp.,20221214,E.Martin,Want sp. ID,NA,NA,NA,NA,NA,NA,HARP,NA,NA,NA,NA,NA,NA,NA,NA
SRER_008.S.20220726.CARSP14.01,D14.2022.CARSP14.SRER.10,A1,1,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_008.E.20220726.CARSP14.01,D14.2022.CARSP14.SRER.10,A2,1,E.Martin,NA,Discoderus robustus,20221206,E.Martin,"Arentt and Thomas, 2001",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_008.W.20220726.CARSP14.01,D14.2022.CARSP14.SRER.10,A3,1,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_009.W.20220726.CARSP14.01,D14.2022.CARSP14.SRER.10,A4,3,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.E.20220726.CARSP14.01,D14.2022.CARSP14.SRER.10,A5,1,E.Martin,NA,NA,NA,NA,NA,Cool beet! Tiger,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cylindera lemniscata [Det. E. Martin 202221207],NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.W.20220726.CARSP14.01,D14.2022.CARSP14.SRER.10,B2,1,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_010.W.20220726.CARSP14.02,D14.2022.CARSP14.SRER.10,B3,1,E.Martin,NA,Apristus tuckeri,20221206,E.Martin,"Casey, 1914",NA,20221214,E.Martin,res not in fulcrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_005.S.20220809.CARSP14.01,D14.2022.CARSP14.SRER.10,B4,2,E.Martin,NA,Selenophorus sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_008.S.20220809.CARSP14.01,D14.2022.CARSP14.SRER.10,B5,5,E.Martin,NA,Discoderus robustus,20221206,E.Martin,"Arentt and Thomas, 2001",NA,20221214,E.Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
